created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,instructor_name,workout_timestamp,workout: day of week,workout: time of day,workout: month and year
1588776586.0,home_bike_v1,1588777018.0,cycling,True,True,8e489579cbec423cbec92900014bb202,False,cycling,Cycling Workout,72b4f512f0b44ae9932dc27350115d79,home_bike,1588776650.0,COMPLETE,America/New_York,,4112.74,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,302.0,0.0,,,,,1588776586.0,1588762186.0,,,,Alex Toussaint,2020-05-06 14:49,Wednesday,early afternoon,May-20
1587840988.0,home_bike_v1,1587841514.0,cycling,True,True,6dff443a6ecd4ea98a8cf1fb3b5e6de2,False,cycling,Cycling Workout,1332ba0993dd40e2ac32e4c852643cf0,home_bike,1587841050.0,COMPLETE,America/New_York,,14865.04,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,301.0,1.0,,,,,1587840988.0,1587826588.0,,,,Robin Arzón,2020-04-25 18:56,Saturday,evening,April-20
1587840708.0,home_bike_v1,1587840954.0,cycling,True,True,87e12c2b70dc4c418b0638aebb3022a8,False,cycling,Cycling Workout,e953f18bf31e40c58e69f1b930177397,home_bike,1587840770.0,COMPLETE,America/New_York,,4918.15,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,241.0,0.0,,,,,1587840708.0,1587826308.0,,,,Alex Toussaint,2020-04-25 18:51,Saturday,evening,April-20
1587830671.0,home_bike_v1,1587831931.0,cycling,True,True,11009d87c7f94dc08119dceeed663bb8,False,cycling,Cycling Workout,ee19a5f4ca1c4218aff04848ff7cbc54,home_bike,1587830733.0,COMPLETE,America/New_York,,75544.79,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1231.0,0.0,,,,,1587830671.0,1587816271.0,,,,Kendall Toole,2020-04-25 16:04,Saturday,early afternoon,April-20
1587410655.0,home_bike_v1,1587412515.0,cycling,True,True,584bbdc1d68847c79caca27f14a7f139,False,cycling,Cycling Workout,14045a6d4e1148e1822a7f12e5307ac2,home_bike,1587410717.0,COMPLETE,America/New_York,,119228.75,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1831.0,0.0,,,,,1587410655.0,1587396255.0,,,,Ally Love,2020-04-20 19:24,Monday,evening,April-20
1587310570.0,home_bike_v1,1587312406.0,cycling,True,True,1f581d8e1ee34d0fb35afa69260413a9,False,cycling,Cycling Workout,f956bd79526e4535832ed2535781f068,home_bike,1587310635.0,COMPLETE,America/New_York,,305368.02,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1672.0,159.0,,,,,1587310570.0,1587296170.0,,,,Matt Wilpers,2020-04-19 15:36,Sunday,early afternoon,April-20
1587308412.0,home_bike_v1,1587310312.0,cycling,True,True,d262d89ae1544f9d9bdc88e1077b9660,False,cycling,Cycling Workout,3dc7859be5504c5aa5aa87a17d3cfc63,home_bike,1587308474.0,COMPLETE,America/New_York,,330781.81,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1862.0,29.0,,,,,1587308412.0,1587294012.0,,,,Christian Vande Velde,2020-04-19 15:00,Sunday,early afternoon,April-20
1587136502.0,home_bike_v1,1587137762.0,cycling,True,True,f3227da28ec24efdb6076790c189b25c,True,cycling,Cycling Workout,a7ef137fc2b84604b0429160965ff10a,home_bike,1587136564.0,COMPLETE,America/New_York,,404570.32,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1231.0,0.0,,,,,1587136502.0,1587122102.0,,,,Matt Wilpers,2020-04-17 15:15,Friday,early afternoon,April-20
1587135609.0,home_bike_v1,1587136269.0,cycling,True,True,90f76d071a354f0985bdf7a81fe9c53d,True,cycling,Cycling Workout,bb3c524e9a17441ca9214f03720ebb06,home_bike,1587135671.0,COMPLETE,America/New_York,,141768.54,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,631.0,0.0,,,,,1587135609.0,1587121209.0,,,,Olivia Amato,2020-04-17 15:00,Friday,early afternoon,April-20
1586701894.0,home_bike_v1,1586704653.0,cycling,True,True,5d8e7d9ab5c146d6b16ba85de80d4b6e,False,cycling,Cycling Workout,66733dbf5e5043f9837c0cb43a79a1f3,home_bike,1586701957.0,COMPLETE,America/New_York,,370462.41,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,2600.0,72.0,,,,,1586701894.0,1586687494.0,,,,Matt Wilpers,2020-04-12 14:31,Sunday,early afternoon,April-20
