created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,instructor_name,workout_timestamp,workout: day of week,workout: time of day,workout: month and year
1602685154.0,iPhone,1602687014.0,walking,False,False,e6fd3fe532404421879931396f34ce19,False,,Walking Workout,9a5a2ecb6d654f17b28790f078fb2a59,iOS_app,1602685214.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,0.0,0.0,,,,,1602685154.0,1602670754.0,,,,Jess Sims,2020-10-14 14:19,Wednesday,early afternoon,October-20
1602444575.0,iPhone,1602448235.0,cycling,False,False,3271b4aab9d9494f8ca4e00443bb7b1d,False,,Cycling Workout,19e26dd42dc64360b10bb3de43594620,iOS_app,1602444635.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,0.0,0.0,,,,,1602444575.0,1602430175.0,,,,Jenn Sherman,2020-10-11 19:29,Sunday,evening,October-20
1602168545.0,fire_tv,1602169197.0,strength,False,False,e5a7c7955036466797b3006db7fe0b85,False,,Strength Workout,abce5fa6841741e6ba5ad01c86da9f96,fire_tv,1602168616.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,639.0,1.0,,,,,1602168545.0,1602154145.0,,,,Leanne Hainsby,2020-10-08 14:49,Thursday,early afternoon,October-20
1602081756.0,iPhone,1602083694.0,walking,False,False,5b402cf6107847a7bf097a427514c6f5,False,,Walking Workout,c57101eadd0542829d03d795d4255ac9,iOS_app,1602081846.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1970.0,8.0,,,,,1602081756.0,1602067356.0,,,,Becs Gentry,2020-10-07 14:42,Wednesday,early afternoon,October-20
1602077331.0,iPhone,1602077510.0,walking,False,False,fd892b776d424298aaab6d10f91ee99f,False,,Walking Workout,4e79fc342b014d1abeb976148793e108,iOS_app,1602077420.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,179.0,1.0,,,,,1602077331.0,1602062931.0,,,,Becs Gentry,2020-10-07 13:28,Wednesday,early afternoon,October-20
1601656986.0,iPhone,1601658876.0,walking,False,False,0d80a914b90540ea8aaaec7c21c5e24d,False,,Walking Workout,a140de6ce177470889bbbc8b96e4f079,iOS_app,1601657076.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1949.0,1.0,,,,,1601656986.0,1601642586.0,,,,Jess King,2020-10-02 16:43,Friday,early afternoon,October-20
1601233120.0,iPhone,1601235010.0,walking,False,False,a79a916b295f4d9b92fc79f1b77e568e,False,,Walking Workout,8e6f32850d294664b0d871a5d8c87b54,iOS_app,1601233210.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1960.0,1.0,,,,,1601233120.0,1601218720.0,,,,Rebecca Kennedy,2020-09-27 18:58,Sunday,evening,September-20
1601044217.0,iPhone,1601045506.0,walking,False,False,c754b64ceb194fa69c38268df0adeb93,False,,Walking Workout,fb6756b23092402eacd3e73f6618a93c,iOS_app,1601044306.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1319.0,1.0,,,,,1601044217.0,1601029817.0,,,,Robin Arzón,2020-09-25 14:30,Friday,early afternoon,September-20
1600801790.0,iPhone,1600802419.0,cycling,False,False,50f8a5702525408597b39a5d51b1fc87,False,,Cycling Workout,a80e6c104063486680aa7f8d6a114511,iOS_app,1600801879.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,623.0,0.0,,,,,1600801790.0,1600787390.0,,,,Jenn Sherman,2020-09-22 19:09,Tuesday,evening,September-20
1600751202.0,iPhone,1600752491.0,strength,False,False,0f77f3a625e4412288045ca0681543b1,False,,Strength Workout,6e94b1c0ee8d4027bc1f79d0c55b0f58,iOS_app,1600751292.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1348.0,2.0,,,,,1600751202.0,1600736802.0,,,,Hannah Corbin,2020-09-22 05:06,Tuesday,early morning,September-20
