,created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,instructor_name
60,1636755071,web,1636755573.0,stretching,False,False,4558cd87b5f541de8f6cb506ee003990,False,,Stretching Workout,32af4e5c31804562b08dd65de81ee4e9,web,1636755086,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,486.0,3.0,,,1636755071,1636758671,,,,Marcel Maurer
61,1636707833,iPhone,1636707922.0,strength,False,False,34d00a5655b646649fb7f1e00f3cc6d1,False,,Strength Workout,2395fbbf2adb458585d1935a5c7e7422,iOS_app,1636707862,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,83.0,4.0,,,1636707833,1636711433,,,,Marcel Maurer
62,1636671298,iPhone,1636671902.0,running,False,False,f60285164f804d3d8aa8a5e3b864ed94,False,,Running Workout,d4078ef0f8fd46819de716cb7d296d8a,iOS_app,1636671387,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,367.0,2.0,,,1636671298,1636674898,,,,Jon Hosking
63,1636665763,iPhone,1636667023.0,strength,False,False,45b1b7c174a84f69aa1ee828be242130,False,,Strength Workout,7aa8713850fd40e2a93a5b353964340d,iOS_app,1636665823,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,22.0,1.0,,,1636665763,1636669363,,,,Matty Maggiacomo
64,1636662771,iPhone,1636662860.0,strength,False,False,577b47c614b74c4a82dfa981c608484e,False,,Strength Workout,7bb0325148d54eec9ef8d44b97e23dde,iOS_app,1636662800,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,59.0,4.0,,,1636662771,1636666371,,,,Erik Jäger
65,1636662642,iPhone,1636662748.0,strength,False,False,acf179b6ba904cba8e30d601ac2fd022,False,,Strength Workout,1c6aff81abed48bdbcca6d05884fc658,iOS_app,1636662672,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,90.0,1.0,,,1636662642,1636666242,,,,Erik Jäger
66,1636662484,iPhone,1636662624.0,strength,False,False,e04f2c98ca0e40ddaef37092a32a9973,False,,Strength Workout,20c96b73a3c6478d8f21709ef8f0ad1a,iOS_app,1636662513,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,113.0,14.0,,,1636662484,1636666084,,,,Erik Jäger
67,1636485673,iPhone,1636486933.0,strength,False,False,389bfb1f23cb4821ae3f05e0aaafb749,False,,Strength Workout,87c8beedfe294938950eea0aef9bb22d,iOS_app,1636485733,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,,,,,1636485673,1636489273,,,,Marcel Maurer
68,1636475165,home_bike_plus,1636476391.0,strength,False,False,1c528efe63b04aa5bad833356dc4c835,False,,Strength Workout,d17f642a164446189e4f3c0cf50fd8a1,home_bike,1636475192,COMPLETE,Etc/GMT-1,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1239.0,1.0,,,1636475165,1636478765,,,,Rad Lopez
69,1636473720,home_bike_plus,1636474980.0,strength,False,False,4dbbba3d3baa4b12898fe1d309612979,False,,Strength Workout,00916f1dbd4749c2a86815ae4806ddc5,home_bike,1636473781,COMPLETE,Etc/GMT-1,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1312.0,0.0,,,1636473720,1636477320,,,,Selena Samuela
70,1636401334,web,1636401783.0,running,False,False,0bfc154834574f8e9b9bedb78ff182fc,False,,Running Workout,7806ab70854847b580f425c1bbca5dfb,web,1636401407,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,149.0,6.0,,,1636401334,1636404934,,,,Chase Tucker
71,1636396999,web,1636397147.0,running,False,False,bd23a2e9247e4dc6a798fde64b89f406,False,,Running Workout,0dd1720cc59b40d7be78edcade0734bf,web,1636397072,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,137.0,8.0,,,1636396999,1636400599,,,,Chase Tucker
72,1635191835,web,1635192257.0,running,False,False,059728b1747049b49fd8cd9051fc838d,False,,Running Workout,aec64f7327e540c88a79d499bfb47780,web,1635191857,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,422.0,7.0,,,1635191835,1635195435,,,,Tobias Heinze
73,1635083708,prism,1635084968.0,stretching,False,False,e1a6d1bfef4d4ab6b3f9e17203fc0a7c,False,,Stretching Workout,5550e094aceb4121be709a3b7b1fd123,home_tread,1635083768,COMPLETE,Etc/GMT-1,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,26.0,1.0,,,1635083708,1635087308,,,,Hannah Corbin
74,1635081864,prism,1635083451.0,running,False,True,71bdf401fc764bd79411d9602d446b75,False,running,Running Workout,b9c8096518874b27a48ed144c80b5e86,home_tread,1635082252,COMPLETE,Etc/GMT-1,,322818.14,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1815.0,2.0,,,1635081864,1635085464,,,,Joslyn Thompson Rule
75,1635024793,web,1635024935.0,strength,False,False,8e3396f7ae544003b54c09949a2ecb7d,False,,Strength Workout,a65d92e1837f42d9a8dba9364d8e0b75,web,1635024806,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,113.0,8.0,,,1635024793,1635028393,,,,Marcel Maurer
76,1635024714,web,1635024785.0,strength,False,False,06234747c9a3499987e72edfc167a4d5,False,,Strength Workout,3bd9dba3f4b6412ba1b5144b43b2b2d5,web,1635024728,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,65.0,3.0,,,1635024714,1635028314,,,,Marcel Maurer
77,1635003295,iPhone,1635003372.0,running,False,False,ab92fe4c2cdc451dab3091c2ea72560e,False,,Running Workout,881ab60d7d3948dea427a47cb1c0122b,iOS_app,1635003372,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,74.0,0.0,,,1635003295,1635006895,,,,Jon Hosking
78,1634995513,prism,1634997051.0,running,False,True,fbb8d55d3fc34ee2bc9ccb608c5a0be0,True,running,Running Workout,f2923bfabf734a5289f281e52e2d365b,home_tread,1634995852,COMPLETE,Etc/GMT-1,,418682.54,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1892.0,28.0,,,1634995513,1634999113,,,,Jon Hosking
79,1634942926,iPhone,1634943016.0,strength,False,False,127206e41b3d43e1b4008fb7440403e0,False,,Strength Workout,59132df081e94c2caa3ffb61c83d48dc,iOS_app,1634942956,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,81.0,6.0,,,1634942926,1634946526,,,,Marcel Maurer
80,1634942846,iPhone,1634942914.0,strength,False,False,5f9c69e473f04703ad653ea0b2e23972,False,,Strength Workout,eae233cfd7fc4e328066b9c36e458d94,iOS_app,1634942875,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,62.0,1.0,,,1634942846,1634946446,,,,Marcel Maurer
81,1634724041,iPhone,1634724791.0,running,False,False,3bea504aea4940b2b2fe13aef82be625,False,,Running Workout,f676542bd4c54e35bf04ed58d482981a,iOS_app,1634724071,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,143.0,1.0,,,1634724041,1634727641,,,,Andy Speer
82,1634674817,web,1634674856.0,running,False,False,e01ace0d6006410781bd159a9e1df46c,False,,Running Workout,a73987152c90484eae23e4c8b103c593,web,1634674836,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,35.0,6.0,,,1634674817,1634678417,,,,Tobias Heinze
83,1634672799,web,1634673191.0,running,False,False,51e0859227e44b6885156510f21952c4,False,,Running Workout,614ceee09f5b46e4b72ecb54f5493c5b,web,1634672820,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,361.0,33.0,,,1634672799,1634676399,,,,Matt Wilpers
84,1634658088,iPhone,1634658117.0,stretching,False,False,515bc36d8e4c433ba6aa672813aa2c39,False,,Stretching Workout,8cd9d5b0d7fd4f4489a2e23f8be7caee,iOS_app,1634658117,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,49.0,6.0,,,1634658088,1634661688,,,,Marcel Maurer
85,1634636733,web,1634637168.0,running,False,False,acaf9a17daec424aaf34a4290f0f68fa,False,,Running Workout,2103bbb8cb7644a18b577a8f7d141496,web,1634636757,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,401.0,13.0,,,1634636733,1634640333,,,,Tobias Heinze
86,1634583811,iPhone,1634585100.0,strength,False,False,bbf23dfdeb71438186552e2d12876ca2,False,,Strength Workout,a86433aa76f54225b6adb41aaf59f396,iOS_app,1634583900,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1379.0,0.0,,,1634583811,1634587411,,,,Marcel Maurer
87,1634457442,web,1634457499.0,strength,False,False,470f073fdd354d539ad0702907714793,False,,Strength Workout,9f25db9a7a534198a303806ca89b5d50,web,1634457464,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,35.0,25.0,,,1634457442,1634461042,,,,Adrian Williams
88,1634422745,web,1634424005.0,strength,False,False,8c7c05bcff4c452486e2701f550c2b9c,False,,Strength Workout,f4910762999c4b38bce8529ef7e785d3,web,1634422805,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,27.0,3.0,,,1634422745,1634426345,,,,Jess Sims
89,1634422493,web,1634422726.0,strength,False,False,4854c5749d714ed4b18acc884a777932,False,,Strength Workout,c36cc32283064605a396ac33a4860308,web,1634422514,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,196.0,35.0,,,1634422493,1634426093,,,,Jess Sims
90,1634422283,web,1634422476.0,strength,False,False,dc757023c3014ea381a2b2880a21825c,False,,Strength Workout,106eea7cee47461ba987d12ff592542a,web,1634422304,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,163.0,28.0,,,1634422283,1634425883,,,,Jess Sims
91,1634422128,web,1634422266.0,strength,False,False,f077f8bafefb483895a57cb48c1f6a02,False,,Strength Workout,40f65bf81ebd407bab20ffbd57b4913e,web,1634422151,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,104.0,32.0,,,1634422128,1634425728,,,,Jess Sims
92,1634421751,web,1634422118.0,strength,False,False,4415d7669a08401191395828f17873a9,False,,Strength Workout,113068eee25545779b47fd3834a63755,web,1634421773,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,287.0,37.0,,,1634421751,1634425351,,,,Jess Sims
93,1634421440,iPhone,1634421613.0,strength,False,False,b4bf903277a84adfa17171b8bbc2481d,False,,Strength Workout,7dde08f774774b168e3b3299eb7c234f,iOS_app,1634421469,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,136.0,25.0,,,1634421440,1634425040,,,,Marcel Maurer
94,1634236364,web,1634236816.0,running,False,False,a4fd9103a7af4d5abf1e1f48abede357,False,,Running Workout,35a1f86968af40979d2e2a80f9d9d944,web,1634236405,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,429.0,16.0,,,1634236364,1634239964,,,,Becs Gentry
95,1634217409,web,1634218762.0,running,False,False,6e6f7502621447db8974c61ff82d75ee,False,,Running Workout,39afb6928f0747239087abee4d62c9a8,web,1634217494,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1347.0,3.0,,,1634217409,1634221009,,,,Marcel Maurer
96,1634215385,iPhone,1634215472.0,running,False,False,f02a0212bd604e03bc08171b9edb77ff,False,,Running Workout,3f36db6794ad4d3fa90fb062f5295d5e,iOS_app,1634215472,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,78.0,4.0,,,1634215385,1634218985,,,,Marina Andresen
97,1634215202,iPhone,1634215371.0,running,False,False,bc4c038b927a4263a3c4a2e982f88d0b,False,,Running Workout,9a79854478414dffb32514753ce5e50a,iOS_app,1634215291,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,159.0,2.0,,,1634215202,1634218802,,,,Marina Andresen
98,1633772111,iPhone,1633773471.0,running,False,False,257d8301da6a4b13a0515c49edf28aa8,False,,Running Workout,211dad59f5f54b53a222ff3b6a15bc20,iOS_app,1633772200,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1262.0,1.0,,,1633772111,1633779311,,,,Marcel Maurer
99,1633678875,web,1633679368.0,walking,False,False,1b6ff5f0f33648ef83c6fe75a0812b33,False,,Walking Workout,3a75f6b9ed9f45acbc956c7c57b174fa,web,1633678949,COMPLETE,Europe/Berlin,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,426.0,1.0,,,1633678875,1633686075,,,,Becs Gentry
0,1633478600,iPhone,1633478809.0,walking,False,False,5be537993cb04ba8a33033c83ee4e141,False,,Walking Workout,eb4dc8cb096f4715a29d49c01a1caee6,iOS_app,1633478629,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,195.0,12.0,,,1633478600,1633482200,,,,Rebecca Kennedy
1,1633476948,iPhone,1633478387.0,walking,False,False,4ccc6fb02ebc4a87b6bdae968d506e09,False,,Walking Workout,758c3502c7774511ba102385ce8417c7,iOS_app,1633477037,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1517.0,26.0,,,1633476948,1633480548,,,,Marcel Maurer
2,1633473411,iPhone,1633474700.0,running,False,False,a5e6296c479d424f86fe80940642cb49,False,,Running Workout,048d75b45a5245569e456daf441c76d2,iOS_app,1633473501,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1421.0,6.0,,,1633473411,1633477011,,,,Marcel Maurer
3,1633472820,iPhone,1633473185.0,running,False,False,27914f09003c45fba7280210273b406d,False,,Running Workout,3cdb9489473841eea345b6c37b1fc20a,iOS_app,1633472880,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,360.0,0.0,,,1633472820,1633476420,,,,Marina Andresen
4,1633463663,iPhone,1633463722.0,walking,False,False,e3f514d695104891a50fcb5679ba65f0,False,,Walking Workout,a0f7ae6bf00642dda6b543a89ab8ec6e,iOS_app,1633463692,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,37.0,20.0,,,1633463663,1633467263,,,,Rebecca Kennedy
5,1633246488,iPhone,1633247748.0,strength,False,False,49d9f25b602c4c09b732549f44055aea,False,,Strength Workout,9d23d67c6d174b5f98ddcc5e5461ed8a,iOS_app,1633246548,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,,,,,1633246488,1633250088,,,,Marcel Maurer
6,1633160876,iPhone,1633162165.0,running,False,False,71caef4d8ed14985bf5e989f6c1b8409,False,,Running Workout,e1024d686360495b8664c9a7d5a65045,iOS_app,1633160965,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1407.0,1.0,,,1633160876,1633164476,,,,Marcel Maurer
7,1633017635,iPhone,1633018864.0,running,False,False,9e89b5217a02471d9220f4ac6fa3be00,False,,Running Workout,7dc33a61561d480e8b4fac9231520e35,iOS_app,1633017694,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1312.0,1.0,,,1633017635,1633021235,,,,Marina Andresen
8,1632999650,web,1632999930.0,running,False,False,e9337b66b17d4884ad62189a3227e7a1,False,,Running Workout,94b1ea3d9bab4dc0affe1ac3f60f00a0,web,1632999677,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,175.0,13.0,,,1632999650,1633003250,,,,Becs Gentry
9,1632997435,web,1632999597.0,running,False,False,cfa4cd959bfd40ffa4312988624712c8,False,,Running Workout,0da3c6953cfb4747827ffe2f54b10eff,web,1632997464,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,156.0,15.0,,,1632997435,1633001035,,,,Becs Gentry
10,1632993872,web,1632994626.0,running,False,False,c14e893b26044ccf8e74f4280fbe4127,False,,Running Workout,0695cd4c707c44828f6ea00bb2231b07,web,1632993924,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,442.0,23.0,,,1632993872,1632997472,,,,Becs Gentry
11,1632930992,iPhone,1632932461.0,running,False,False,2272e3c1c50d4578b87bee7b611160b3,False,,Running Workout,fdc5c1443fc34bee9a411d03ead2d174,iOS_app,1632931261,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1487.0,2.0,,,1632930992,1632934592,,,,Tobias Heinze
12,1632866747,web,1632866763.0,stretching,False,False,c281373dc0f641da810038c86152fd34,False,,Stretching Workout,6b4a67cbba2e4ffcbd46659442d75dcb,web,1632866763,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,,,,,1632866747,1632870347,,,,Kirsten Ferguson
13,1632770184,web,1632770844.0,stretching,False,False,86378fe8fdef4b8c815e472c87ec0070,False,,Stretching Workout,7d61ecd666994a53b30645f38a919e61,web,1632770244,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,0.0,10.0,,,1632770184,1632773784,,,,Rebecca Kennedy
14,1632762062,prism,1632763322.0,running,False,True,1d2d65bf796e4b28817ba179d5458fc0,False,running,Running Workout,9943f9c6b1274e74bfb8ffacdf4edd05,home_tread,1632762123,COMPLETE,Etc/GMT-1,,365524.61,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1378.0,2.0,,,1632762062,1632765662,,,,Jess Sims
15,1632758799,iPhone,1632759218.0,running,False,False,c41e37ed76f747f79ab4dacbd2393133,False,,Running Workout,315b7c32d03c478db24aad55b1f16ecb,iOS_app,1632758858,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,309.0,5.0,,,1632758799,1632762399,,,,Rebecca Kennedy
16,1632758736,web,1632759066.0,running,False,False,74945e7054c94ed4a6dcb7c08a2a7f5b,False,,Running Workout,660ce595981d47efb6c94ca916c63c14,web,1632758766,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,0.0,10.0,,,1632758736,1632762336,,,,Jess Sims
17,1632758420,web,1632758542.0,running,False,False,f16e95a798184a4eba501b41a9c67668,False,,Running Workout,bc9ff0cf278f4ad98bd9ee6b69bdb6b5,web,1632758483,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,94.0,26.0,,,1632758420,1632762020,,,,Matt Wilpers
18,1632758276,web,1632758410.0,running,False,False,34703d48f1894f599ea1447693283bf0,False,,Running Workout,e7570455700043a1849fa18562df129b,web,1632758327,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,106.0,25.0,,,1632758276,1632761876,,,,Andy Speer
19,1632758147,web,1632758269.0,running,False,False,55d26ae00cb54b9bb7e7aaa10b511814,False,,Running Workout,720257df885b44e1bb786bebe2a73b44,web,1632758192,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,105.0,15.0,,,1632758147,1632761747,,,,Becs Gentry
20,1632758021,web,1632758131.0,running,False,False,29baaa72bebd4a66ba9d3954d85fb9cb,False,,Running Workout,ad6a154697c047e8b7df28f59f0f8690,web,1632758070,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,91.0,16.0,,,1632758021,1632761621,,,,Jess Sims
21,1632211599,iPhone,1632212888.0,running,False,False,8eb1268a6ede47069d097c77c91bed4f,False,,Running Workout,5b699e9104d84a6a902dbd831898fe51,iOS_app,1632211688,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1321.0,0.0,,,1632211599,1632215199,,,,Susie Chan
22,1632174202,web,1632174241.0,walking,False,False,d1c13af6189441d8b5abe6b25f846709,False,,Walking Workout,f4f58560d454481baa9f323706f8d090,web,1632174221,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,26.0,4.0,,,1632174202,1632177802,,,,Matty Maggiacomo
23,1632172965,web,1632172991.0,walking,False,False,7094b9349bf44a69a6bdb681b88bf5ac,False,,Walking Workout,99aa94f48554470fbf7d8155b4f4be64,web,1632172982,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,52.0,6.0,,,1632172965,1632176565,,,,Daniel McKenna
24,1632169947,iPhone,1632170907.0,strength,False,False,c9a5be070d284a25a1df7452e7831571,False,,Strength Workout,69673a4974624c1bbc32afbda7f75422,iOS_app,1632170007,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,29.0,1.0,,,1632169947,1632173547,,,,Marcel Maurer
25,1632161294,iPhone,1632162284.0,strength,False,False,ff074b94726d4af996bc05747d760c28,False,,Strength Workout,cd055becbead4f1ca3fc9125e3ddab37,iOS_app,1632161384,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,1079.0,0.0,,,1632161294,1632164894,,,,Marcel Maurer
26,1632131939,web,1632132061.0,walking,False,False,4250a51e01a04b958eaf982971ba0850,False,,Walking Workout,314101c8cff444ec838ac776b9deb6a0,web,1632131969,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,115.0,5.0,,,1632131939,1632135539,,,,Andy Speer
27,1632131583,web,1632131892.0,walking,False,False,470b009efb43416ba0635794559bca85,False,,Walking Workout,01e87e4d8c314a8bbc33269ba3b3af53,web,1632131657,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,289.0,2.0,,,1632131583,1632135183,,,,Andy Speer
28,1632131048,web,1632131571.0,walking,False,False,b6214ffa2a914e149e2371c5cfadfae3,False,,Walking Workout,3edf965406aa429b85d8d940b8d6d120,web,1632131122,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,515.0,5.0,,,1632131048,1632134648,,,,Daniel McKenna
29,1632128051,web,1632128205.0,stretching,False,False,0326b18da5244eff87dd27f6da1250f7,False,,Stretching Workout,325b8c8ce1d54a339ea8cdf61e4197a2,web,1632128066,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,150.0,1.0,,,1632128051,1632131651,,,,Rebecca Kennedy
30,1632127922,web,1632128030.0,stretching,False,False,bfa1d92e6bdc4df1bf9d2b3c73cce1b7,False,,Stretching Workout,653c03fc8f1d4b2e9aa8a6853a949d61,web,1632127937,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,99.0,6.0,,,1632127922,1632131522,,,,Selena Samuela
31,1632127783,web,1632127885.0,stretching,False,False,d447d26f2ab743489c7d9b7a460064e9,False,,Stretching Workout,9b819442d6104efbb08a725d9e4fad60,web,1632127813,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,75.0,7.0,,,1632127783,1632131383,,,,Jess Sims
32,1632002738,web,1632002950.0,strength,False,False,10d587a5254c4e8dab83b9a6af6a28d1,False,,Strength Workout,95a458cfb5a444ef8892e60938e05029,web,1632002788,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,151.0,20.0,,,1632002738,1632006338,,,,Erik Jäger
33,1632002520,web,1632002687.0,strength,False,False,c5cb28963bcf424786523deece1ae9d4,False,,Strength Workout,eb7cab87fb5f4b68b9c21c72807967a2,web,1632002537,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,149.0,15.0,,,1632002520,1632006120,,,,Ben Alldis
34,1632000241,iPhone,1632000331.0,strength,False,False,9488c3c3ab8840648c30fb98480d0365,False,,Strength Workout,b861460d2e2c44709f3fcc9de4457d67,iOS_app,1632000271,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,88.0,1.0,,,1632000241,1632003841,,,,Irène Scholz
35,1631959687,prism,1631959867.0,running,False,True,fd18b316f7224ecca225004e9415e226,False,running,Running Workout,719335e6afb44c9bbb301268a5c4bca2,home_tread,1631959730,COMPLETE,Etc/GMT-1,,12193.08,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,177.0,1.0,,,1631959687,1631963287,,,,Becs Gentry
36,1631840261,web,1631840327.0,strength,False,False,5bcf3066b176405492ac85a4da9625b2,False,,Strength Workout,1f73082046154ce49cc5b7d67b01f9f5,web,1631840280,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,53.0,10.0,,,1631840261,1631843861,,,,Chase Tucker
37,1631839969,web,1631840172.0,strength,False,False,f8f0e539dfe44d2aabf78a042b4052d2,False,,Strength Workout,4c80eb1bf8d148f3af53b05da950ab73,web,1631839984,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,176.0,25.0,,,1631839969,1631843569,,,,Rad Lopez
38,1631839581,web,1631839884.0,strength,False,False,5e77e0e2ed984650a0d82d4055233c1a,False,,Strength Workout,4ff84f35d7c8431db1c903bf25bcbc30,web,1631839599,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,259.0,41.0,,,1631839581,1631843181,,,,Rad Lopez
39,1631839299,web,1631839543.0,strength,False,False,961cd6715e6841e793a3011ff9dfb2de,False,,Strength Workout,8490ba26a37948e4a758d22f5f37eef8,web,1631839322,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,194.0,24.0,,,1631839299,1631842899,,,,Daniel McKenna
40,1631822047,iPhone,1631822170.0,strength,False,False,3faef60111bf400da92816352577f7c8,False,,Strength Workout,4158e0e442404f418e1974b5c9cea9a4,iOS_app,1631822077,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,118.0,1.0,,,1631822047,1631825647,,,,Erik Jäger
41,1631821918,iPhone,1631822007.0,strength,False,False,e42115f3b60e453fbad4c43953ce080e,False,,Strength Workout,a4d7b08bcf244ca98593aca72a071d32,iOS_app,1631821947,COMPLETE,Europe/London,,0.0,654e8f77703546c5a4ea2ee29eb0fd6c,class,0,0,88.0,0.0,,,1631821918,1631825518,,,,Marcel Maurer
