,created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,ride,instructor_name
61,1639688395,iPhone,1639689175.0,cycling,False,False,5131a945df7148a6bd6bae610db7aa7d,False,,Cycling Workout,98eaf0e5f2184f21b3bcb25902381244,iOS_app,1639688485,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,718.0,0.0,,,1639688395,1639688395,,,,,Benny Adami
62,1639673948,home_bike_plus,1639675860.0,cycling,True,True,4bb3d55622394503bdaf68e38fcb0d2b,False,cycling,Cycling Workout,190c761abd1842f8a4935f64e4436b07,home_bike,1639674056,COMPLETE,UTC,,37.91,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,1966.0,0.0,,,1639673948,1639673948,,,,,Benny Adami
63,1639669552,iPhone,1639671321.0,cycling,False,False,25f56f6bde704c769bf3f3ff761db9a5,False,,Cycling Workout,1477c6afbb154095bbca6f475bddd84e,iOS_app,1639669582,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,1844.0,4.0,,,1639669552,1639669552,,,,,Benny Adami
64,1639649101,iPhone,1639649251.0,cycling,False,False,644562db1f964137962e67f2511a0197,False,,Cycling Workout,3459af3352734d65934afd8db4d74eb3,iOS_app,1639649131,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,132.0,3.0,,,1639649101,1639649101,,,,,Benny Adami
65,1639648926,iPhone,1639648992.0,cycling,False,False,3dca9770f3fb41068868603eadb61d33,False,,Cycling Workout,bd97e3428f89426b875bbc8c46160641,iOS_app,1639648955,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,58.0,3.0,,,1639648926,1639648926,,,,,Benny Adami
66,1639609876,home_bike_plus,1639609936.0,cycling,True,True,a52ec016262146a995d5226b61329994,False,cycling,Cycling Workout,cc18059e3ff645358db8450cb54b0fac,home_bike,1639609936,COMPLETE,UTC,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,10.0,2.0,,,1639609876,1639609876,,,,,Cody Rigsby
67,1639607994,iPhone,1639608053.0,cycling,False,False,6a1ad6b070ba4f3688a69f8e4da38084,False,,Cycling Workout,f11150ca093f4f1d97286e4ff30fff66,iOS_app,1639608023,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,54.0,5.0,,,1639607994,1639607994,,,,,Benny Adami
68,1639602645,iPhone,1639602739.0,cycling,False,False,8c5d50fee81e4234bbec95b8dc68b183,False,,Cycling Workout,5d89f355689e4e769c3e6b721c184def,iOS_app,1639602705,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,86.0,4.0,,,1639602645,1639602645,,,,,Benny Adami
69,1639594946,iPhone,1639595005.0,cycling,False,False,8f8fe4d8870e427493cd797ddd7becfd,False,,Cycling Workout,982b404f4c1948ec8d5273fdb584961e,iOS_app,1639594975,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,56.0,1.0,,,1639594946,1639594946,,,,,Benny Adami
70,1639594804,iPhone,1639594863.0,cycling,False,False,70af2a1c569c457086d2509cd65bc857,False,,Cycling Workout,ccf030b2915e483ebd4e03d4e9817ae1,iOS_app,1639594833,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,67.0,1.0,,,1639594804,1639594804,,,,,Benny Adami
